name;source;target;max_latency;bandwidth;availability;vnf_list;
d_1;N4;N11;10;11;0.999955;vnf_7,vnf_6,vnf_8
d_2;N8;N11;10;10;0.999961;vnf_3,vnf_6,vnf_7,vnf_8
d_3;N2;N9;10;12;0.999957;vnf_8,vnf_7,vnf_1
d_4;N15;N9;10;6;0.999931;vnf_8,vnf_7,vnf_3,vnf_1,vnf_4
d_5;N4;N2;10;8;0.999912;vnf_5,vnf_6
d_6;N13;N1;10;8;0.999932;vnf_6,vnf_4,vnf_7
d_7;N8;N14;10;2;0.999979;vnf_8,vnf_5,vnf_7,vnf_1
d_8;N7;N5;10;10;0.999909;vnf_1,vnf_6,vnf_7,vnf_8
d_9;N1;N2;10;9;0.999907;vnf_1
d_10;N5;N3;10;4;0.999901;vnf_3,vnf_5,vnf_7
d_11;N9;N7;10;4;0.999973;vnf_3,vnf_4
d_12;N8;N2;10;4;0.999915;vnf_3,vnf_7,vnf_6
d_13;N14;N5;10;12;0.999951;vnf_5
d_14;N4;N5;10;7;0.999905;vnf_1,vnf_6,vnf_7,vnf_4,vnf_5
d_15;N10;N6;10;3;0.999934;vnf_3,vnf_6
d_16;N6;N5;10;10;0.999942;vnf_2,vnf_7,vnf_4
d_17;N13;N8;10;7;0.999961;vnf_1,vnf_3,vnf_2
d_18;N12;N13;10;12;0.999956;vnf_7,vnf_1
d_19;N13;N15;10;4;0.999992;vnf_8,vnf_3,vnf_5,vnf_6
d_20;N9;N3;10;2;0.999987;vnf_7,vnf_8
