name;source;target;max_latency;bandwidth;availability;vnf_list;
d_1;N9;N13;10;7;0.999963;vnf_1,vnf_5,vnf_6,vnf_3
d_2;N5;N12;10;11;0.999944;vnf_8,vnf_5
d_3;N10;N5;10;6;0.999989;vnf_6,vnf_4,vnf_8,vnf_2,vnf_1
d_4;N1;N8;10;5;0.999937;vnf_8,vnf_4
d_5;N7;N13;10;3;0.999915;vnf_5,vnf_8,vnf_3
d_6;N6;N5;10;3;0.999951;vnf_8,vnf_6,vnf_2,vnf_3
d_7;N7;N1;10;6;0.999952;vnf_3,vnf_1,vnf_6
d_8;N9;N12;10;11;0.999961;vnf_5
d_9;N4;N11;10;9;0.999908;vnf_8,vnf_5,vnf_3
d_10;N11;N15;10;10;0.999998;vnf_5,vnf_1,vnf_2
d_11;N2;N14;10;9;0.999990;vnf_2
d_12;N4;N13;10;4;0.999971;vnf_2,vnf_1,vnf_8,vnf_7,vnf_4
d_13;N10;N1;10;4;0.999939;vnf_1
d_14;N3;N1;10;12;0.999932;vnf_5,vnf_4,vnf_6,vnf_7
d_15;N10;N14;10;11;0.999932;vnf_7
d_16;N1;N14;10;4;0.999928;vnf_7,vnf_1,vnf_6,vnf_4,vnf_5
d_17;N1;N4;10;9;0.999901;vnf_5,vnf_4,vnf_7,vnf_1
d_18;N1;N10;10;9;0.999988;vnf_8,vnf_3,vnf_1
d_19;N13;N15;10;9;0.999935;vnf_4,vnf_2
d_20;N10;N6;10;2;0.999911;vnf_2
d_21;N2;N11;10;11;0.999929;vnf_2,vnf_6
d_22;N7;N11;10;8;0.999977;vnf_3
d_23;N10;N12;10;12;0.999910;vnf_3,vnf_5,vnf_2,vnf_4,vnf_6
d_24;N3;N8;10;9;0.999959;vnf_8,vnf_5,vnf_7,vnf_3
d_25;N1;N5;10;11;0.999975;vnf_8,vnf_7,vnf_3,vnf_6,vnf_5
d_26;N6;N4;10;5;0.999968;vnf_6,vnf_7
d_27;N4;N11;10;2;0.999981;vnf_1,vnf_8
d_28;N3;N7;10;11;0.999928;vnf_7,vnf_6,vnf_1
d_29;N14;N9;10;2;0.999993;vnf_4,vnf_8,vnf_7
d_30;N5;N15;10;9;0.999909;vnf_7,vnf_5,vnf_8,vnf_6
d_31;N11;N14;10;6;0.999981;vnf_7,vnf_2,vnf_5
d_32;N6;N13;10;12;0.999989;vnf_6,vnf_3,vnf_5,vnf_7,vnf_4
d_33;N12;N13;10;3;0.999960;vnf_5,vnf_6
d_34;N4;N10;10;7;0.999951;vnf_2,vnf_8,vnf_1,vnf_4,vnf_6
d_35;N12;N3;10;12;0.999922;vnf_1,vnf_3,vnf_2
d_36;N15;N12;10;3;0.999909;vnf_5,vnf_4,vnf_6,vnf_7,vnf_8
d_37;N6;N7;10;9;0.999930;vnf_7,vnf_4
d_38;N13;N3;10;3;0.999971;vnf_6,vnf_7,vnf_8,vnf_1
d_39;N15;N5;10;12;0.999926;vnf_6,vnf_2,vnf_7
d_40;N14;N10;10;11;0.999906;vnf_3,vnf_2,vnf_7,vnf_8
