name;source;target;max_latency;bandwidth;availability;vnf_list;
d_1;N2;N13;10;2;0.999903;vnf_6,vnf_2,vnf_1,vnf_8
d_2;N12;N14;10;9;0.999981;vnf_7,vnf_3,vnf_5,vnf_6,vnf_8
d_3;N4;N5;10;8;0.999994;vnf_3,vnf_1,vnf_7,vnf_6,vnf_4
d_4;N5;N2;10;7;0.999969;vnf_1,vnf_2,vnf_5
d_5;N12;N1;10;6;0.999975;vnf_6,vnf_7,vnf_2,vnf_1
d_6;N11;N3;10;3;0.999978;vnf_1,vnf_8,vnf_3
d_7;N7;N6;10;11;0.999961;vnf_7,vnf_4,vnf_8,vnf_6
d_8;N2;N10;10;2;0.999941;vnf_4,vnf_3,vnf_1,vnf_8
d_9;N12;N1;10;7;0.999915;vnf_6
d_10;N6;N7;10;4;0.999982;vnf_7,vnf_5,vnf_8,vnf_1
d_11;N4;N8;10;2;0.999950;vnf_5,vnf_8,vnf_6,vnf_7,vnf_4
d_12;N15;N10;10;9;0.999927;vnf_5,vnf_3,vnf_6
d_13;N1;N11;10;5;0.999939;vnf_3
d_14;N2;N11;10;9;0.999948;vnf_6,vnf_8
d_15;N6;N7;10;8;0.999947;vnf_2
d_16;N15;N7;10;9;0.999972;vnf_5,vnf_1,vnf_2
d_17;N1;N5;10;9;0.999924;vnf_1,vnf_5
d_18;N2;N6;10;2;0.999999;vnf_7,vnf_3,vnf_1
d_19;N5;N9;10;7;0.999950;vnf_1,vnf_4,vnf_2,vnf_3,vnf_6
d_20;N15;N13;10;3;0.999939;vnf_6,vnf_2,vnf_8,vnf_1
d_21;N5;N14;10;11;0.999905;vnf_2
d_22;N7;N4;10;2;0.999904;vnf_4,vnf_2,vnf_5,vnf_7,vnf_1
d_23;N3;N2;10;3;0.999989;vnf_5,vnf_4,vnf_8,vnf_3
d_24;N6;N4;10;3;0.999972;vnf_3,vnf_6,vnf_7,vnf_8
d_25;N7;N5;10;8;0.999990;vnf_2,vnf_8,vnf_1,vnf_5,vnf_6
d_26;N6;N14;10;6;0.999952;vnf_6,vnf_1,vnf_7,vnf_3,vnf_2
d_27;N5;N9;10;8;0.999970;vnf_8,vnf_2,vnf_4
d_28;N14;N13;10;6;0.999997;vnf_4,vnf_7
d_29;N1;N8;10;12;0.999985;vnf_1,vnf_4,vnf_3
d_30;N13;N7;10;12;0.999952;vnf_5
d_31;N1;N11;10;4;0.999975;vnf_4,vnf_7
d_32;N14;N10;10;4;0.999929;vnf_7,vnf_4
d_33;N15;N10;10;4;0.999986;vnf_3,vnf_7
d_34;N6;N15;10;12;0.999985;vnf_6,vnf_4
d_35;N7;N15;10;11;0.999996;vnf_7,vnf_3,vnf_2,vnf_4,vnf_5
d_36;N2;N8;10;5;0.999990;vnf_5
d_37;N14;N5;10;8;0.999985;vnf_3
d_38;N13;N4;10;9;0.999994;vnf_3
d_39;N1;N2;10;8;0.999933;vnf_1
d_40;N13;N2;10;5;0.999906;vnf_2,vnf_5,vnf_4
