name;source;target;max_latency;bandwidth;availability;vnf_list;
d_1;N4;N13;10;10;0.999904;vnf_1,vnf_5,vnf_6,vnf_4,vnf_3
d_2;N9;N2;10;8;0.999978;vnf_8,vnf_7,vnf_5,vnf_6,vnf_4
d_3;N1;N3;10;4;0.999912;vnf_6,vnf_8,vnf_7
d_4;N8;N10;10;10;0.999982;vnf_1,vnf_4,vnf_6,vnf_8,vnf_3
d_5;N4;N15;10;6;0.999943;vnf_1
d_6;N2;N12;10;11;0.999964;vnf_5
d_7;N6;N3;10;11;0.999950;vnf_7,vnf_3
d_8;N4;N2;10;12;0.999970;vnf_4,vnf_7
d_9;N11;N2;10;9;0.999964;vnf_7,vnf_8,vnf_6,vnf_5,vnf_2
d_10;N7;N6;10;10;0.999916;vnf_1,vnf_7
d_11;N9;N14;10;8;0.999995;vnf_8,vnf_6,vnf_1
d_12;N6;N10;10;12;0.999998;vnf_6,vnf_5,vnf_8,vnf_2,vnf_4
d_13;N10;N13;10;12;0.999996;vnf_7,vnf_6
d_14;N14;N8;10;2;0.999906;vnf_3,vnf_2
d_15;N2;N6;10;2;0.999973;vnf_6,vnf_4,vnf_1,vnf_3,vnf_2
d_16;N7;N8;10;6;0.999964;vnf_6,vnf_3,vnf_7
d_17;N10;N12;10;9;0.999945;vnf_2,vnf_8,vnf_7,vnf_6,vnf_1
d_18;N5;N3;10;12;0.999926;vnf_3,vnf_2,vnf_1
d_19;N8;N3;10;3;0.999955;vnf_8,vnf_2,vnf_6,vnf_5
d_20;N1;N10;10;9;0.999919;vnf_7,vnf_5,vnf_3,vnf_2
d_21;N13;N1;10;9;0.999952;vnf_4,vnf_8,vnf_6
d_22;N6;N4;10;6;0.999937;vnf_5,vnf_7,vnf_3
d_23;N7;N15;10;7;0.999913;vnf_3,vnf_8,vnf_6
d_24;N10;N7;10;5;0.999931;vnf_1,vnf_5,vnf_6
d_25;N9;N13;10;12;0.999973;vnf_2,vnf_3,vnf_6,vnf_7
d_26;N13;N9;10;5;0.999953;vnf_1,vnf_7,vnf_8
d_27;N8;N15;10;8;0.999981;vnf_2
d_28;N13;N14;10;6;0.999926;vnf_7,vnf_8
d_29;N9;N11;10;4;0.999967;vnf_6
d_30;N8;N14;10;6;0.999980;vnf_1,vnf_6,vnf_8,vnf_2
