name;source;target;max_latency;bandwidth;availability;vnf_list;
d_1;N9;N11;10;6;0.999915;vnf_2,vnf_1,vnf_4,vnf_7,vnf_8
d_2;N1;N12;10;12;0.999973;vnf_8,vnf_2,vnf_4
d_3;N6;N11;10;8;0.999929;vnf_5,vnf_7,vnf_1
d_4;N14;N12;10;9;0.999969;vnf_6,vnf_5
d_5;N8;N2;10;10;0.999974;vnf_2,vnf_6,vnf_3
d_6;N15;N4;10;12;0.999994;vnf_7,vnf_3
d_7;N8;N5;10;3;0.999969;vnf_4,vnf_8,vnf_3,vnf_1
d_8;N5;N8;10;3;0.999960;vnf_7
d_9;N2;N8;10;7;0.999928;vnf_6,vnf_4,vnf_3
d_10;N9;N12;10;11;0.999961;vnf_4
d_11;N6;N10;10;3;0.999966;vnf_3,vnf_2
d_12;N15;N11;10;6;0.999917;vnf_5,vnf_7
d_13;N12;N8;10;4;0.999987;vnf_7,vnf_3,vnf_8
d_14;N9;N8;10;5;0.999952;vnf_8,vnf_5,vnf_2,vnf_4,vnf_1
d_15;N9;N14;10;2;0.999959;vnf_1,vnf_8,vnf_2,vnf_7,vnf_4
d_16;N2;N4;10;9;0.999905;vnf_4,vnf_8,vnf_3,vnf_1
d_17;N11;N10;10;7;0.999990;vnf_2,vnf_1,vnf_6,vnf_4
d_18;N3;N2;10;3;0.999967;vnf_5,vnf_1
d_19;N9;N11;10;9;0.999997;vnf_4,vnf_2
d_20;N15;N11;10;9;0.999938;vnf_3
d_21;N2;N6;10;3;0.999919;vnf_1,vnf_5,vnf_8
d_22;N3;N12;10;8;0.999903;vnf_2
d_23;N9;N4;10;8;0.999915;vnf_8,vnf_3,vnf_2,vnf_5,vnf_7
d_24;N5;N3;10;2;0.999964;vnf_8,vnf_1,vnf_3,vnf_6,vnf_4
d_25;N10;N13;10;4;0.999936;vnf_4,vnf_3,vnf_8,vnf_5,vnf_2
d_26;N5;N1;10;8;0.999916;vnf_1,vnf_6,vnf_2
d_27;N8;N10;10;8;0.999981;vnf_1,vnf_2,vnf_5,vnf_6
d_28;N9;N11;10;11;0.999981;vnf_2,vnf_3,vnf_8,vnf_4,vnf_6
d_29;N8;N9;10;11;0.999934;vnf_2,vnf_1,vnf_4,vnf_5,vnf_7
d_30;N13;N7;10;10;0.999921;vnf_3
