name;source;target;max_latency;bandwidth;availability;vnf_list;
d_1;N13;N15;10;6;0.999937;vnf_1,vnf_6,vnf_8,vnf_2,vnf_4
d_2;N2;N15;10;2;0.999920;vnf_6,vnf_1,vnf_7,vnf_5,vnf_3
d_3;N4;N1;10;7;0.999942;vnf_1,vnf_5,vnf_4,vnf_8,vnf_2
d_4;N3;N15;10;8;0.999972;vnf_6,vnf_3,vnf_5,vnf_2
d_5;N14;N12;10;12;0.999922;vnf_5,vnf_4
d_6;N6;N7;10;7;0.999900;vnf_3,vnf_7
d_7;N4;N8;10;8;0.999908;vnf_2,vnf_6
d_8;N4;N5;10;6;0.999950;vnf_8,vnf_4,vnf_7
d_9;N14;N8;10;12;0.999928;vnf_1,vnf_6
d_10;N11;N12;10;5;0.999977;vnf_7,vnf_1,vnf_2,vnf_6
d_11;N7;N9;10;9;0.999981;vnf_1,vnf_4,vnf_3,vnf_7,vnf_8
d_12;N11;N1;10;8;0.999943;vnf_8,vnf_7,vnf_4,vnf_2,vnf_6
d_13;N10;N7;10;2;0.999976;vnf_4,vnf_5,vnf_8,vnf_2,vnf_3
d_14;N14;N4;10;5;0.999978;vnf_4,vnf_1,vnf_8
d_15;N9;N8;10;4;0.999954;vnf_1
d_16;N15;N3;10;8;0.999918;vnf_7,vnf_5,vnf_2
d_17;N3;N14;10;10;0.999963;vnf_7
d_18;N15;N8;10;6;0.999994;vnf_7,vnf_5
d_19;N11;N10;10;4;0.999936;vnf_2,vnf_5,vnf_1,vnf_6,vnf_4
d_20;N6;N7;10;5;0.999943;vnf_3,vnf_7,vnf_4,vnf_8,vnf_5
d_21;N7;N15;10;10;0.999956;vnf_8
d_22;N8;N7;10;9;0.999970;vnf_8,vnf_7,vnf_1,vnf_6,vnf_4
d_23;N9;N12;10;4;0.999972;vnf_5,vnf_8,vnf_4
d_24;N13;N1;10;6;0.999912;vnf_5,vnf_7
d_25;N14;N13;10;4;0.999939;vnf_6,vnf_2,vnf_7
d_26;N1;N4;10;9;0.999958;vnf_8,vnf_2,vnf_6,vnf_1,vnf_4
d_27;N2;N11;10;5;0.999935;vnf_4,vnf_2,vnf_5,vnf_1,vnf_7
d_28;N6;N3;10;3;0.999940;vnf_3,vnf_5,vnf_1,vnf_7,vnf_6
d_29;N11;N6;10;9;0.999912;vnf_6,vnf_2,vnf_4,vnf_5
d_30;N8;N4;10;6;0.999901;vnf_5,vnf_8,vnf_1,vnf_7
