name;source;target;max_latency;bandwidth;availability;vnf_list;
d_1;N10;N5;10;4;0.999936;vnf_3
d_2;N4;N2;10;4;0.999942;vnf_5,vnf_2,vnf_3,vnf_1,vnf_7
d_3;N5;N4;10;10;0.999966;vnf_5
d_4;N6;N9;10;6;0.999946;vnf_6,vnf_2,vnf_7,vnf_3
d_5;N15;N3;10;9;0.999957;vnf_1,vnf_6
d_6;N13;N3;10;2;0.999946;vnf_5,vnf_2,vnf_6,vnf_3,vnf_7
d_7;N5;N8;10;5;0.999929;vnf_2,vnf_6,vnf_5,vnf_4,vnf_8
d_8;N11;N6;10;6;0.999911;vnf_4,vnf_6,vnf_2,vnf_5,vnf_3
d_9;N6;N5;10;8;0.999991;vnf_7,vnf_6
d_10;N5;N13;10;2;0.999915;vnf_1,vnf_7
d_11;N1;N3;10;8;0.999972;vnf_2,vnf_5
d_12;N12;N6;10;9;0.999963;vnf_7,vnf_8,vnf_3,vnf_5,vnf_2
d_13;N3;N10;10;5;0.999978;vnf_3,vnf_7,vnf_8
d_14;N15;N5;10;3;0.999901;vnf_5,vnf_4
d_15;N14;N2;10;3;0.999963;vnf_8,vnf_3,vnf_5
d_16;N2;N9;10;9;0.999970;vnf_4
d_17;N10;N9;10;6;0.999982;vnf_8,vnf_6,vnf_7,vnf_5
d_18;N10;N5;10;4;0.999942;vnf_2,vnf_6
d_19;N7;N2;10;4;0.999999;vnf_1,vnf_5
d_20;N2;N4;10;6;0.999952;vnf_3
d_21;N7;N15;10;7;0.999954;vnf_6,vnf_5,vnf_3,vnf_1,vnf_7
d_22;N10;N1;10;12;0.999901;vnf_5,vnf_8,vnf_1,vnf_7
d_23;N1;N6;10;12;0.999911;vnf_5,vnf_4,vnf_8
d_24;N13;N7;10;11;0.999910;vnf_2,vnf_7,vnf_6
d_25;N7;N5;10;5;0.999922;vnf_4,vnf_6,vnf_3,vnf_5,vnf_8
d_26;N15;N4;10;10;0.999931;vnf_7,vnf_4,vnf_8,vnf_6,vnf_2
d_27;N10;N4;10;8;0.999923;vnf_5
d_28;N10;N8;10;5;0.999921;vnf_6,vnf_1,vnf_7,vnf_4,vnf_3
d_29;N14;N5;10;2;0.999996;vnf_1,vnf_5,vnf_3
d_30;N11;N6;10;8;0.999961;vnf_8,vnf_3
d_31;N13;N2;10;8;0.999981;vnf_6,vnf_8
d_32;N11;N8;10;6;0.999972;vnf_6,vnf_5
d_33;N14;N5;10;6;0.999946;vnf_6,vnf_2,vnf_4
d_34;N3;N12;10;8;0.999946;vnf_8,vnf_4,vnf_1,vnf_3
d_35;N12;N2;10;7;0.999992;vnf_1,vnf_3,vnf_7
d_36;N15;N13;10;10;0.999941;vnf_3,vnf_2,vnf_8,vnf_5
d_37;N2;N5;10;10;0.999997;vnf_6,vnf_4,vnf_7,vnf_2,vnf_1
d_38;N13;N3;10;6;0.999916;vnf_7,vnf_4,vnf_2,vnf_3
d_39;N6;N9;10;9;0.999946;vnf_2
d_40;N4;N9;10;8;0.999968;vnf_7,vnf_6,vnf_4,vnf_8,vnf_1
