name;source;target;max_latency;bandwidth;availability;vnf_list;
d_1;N13;N8;10;3;0.999963;vnf_3,vnf_5,vnf_2
d_2;N2;N13;10;7;0.999924;vnf_8,vnf_1,vnf_6,vnf_7,vnf_4
d_3;N8;N15;10;2;0.999980;vnf_2
d_4;N7;N1;10;3;0.999969;vnf_6,vnf_8
d_5;N11;N6;10;11;0.999934;vnf_1,vnf_6,vnf_2,vnf_5,vnf_3
d_6;N10;N9;10;6;0.999975;vnf_3,vnf_6,vnf_7,vnf_1,vnf_4
d_7;N10;N3;10;7;0.999960;vnf_1,vnf_3,vnf_2,vnf_8
d_8;N1;N2;10;7;0.999954;vnf_4
d_9;N15;N13;10;3;0.999954;vnf_5,vnf_7,vnf_2
d_10;N15;N1;10;3;0.999911;vnf_4,vnf_2
d_11;N11;N8;10;12;0.999912;vnf_3,vnf_7,vnf_2,vnf_1,vnf_5
d_12;N9;N12;10;12;0.999918;vnf_4,vnf_3,vnf_5,vnf_1
d_13;N11;N10;10;8;0.999973;vnf_8,vnf_5
d_14;N15;N2;10;6;0.999918;vnf_2
d_15;N13;N2;10;11;0.999997;vnf_2,vnf_4,vnf_3
d_16;N5;N14;10;3;0.999998;vnf_3,vnf_2,vnf_5,vnf_6
d_17;N6;N1;10;11;0.999939;vnf_4,vnf_5
d_18;N2;N11;10;5;0.999935;vnf_6
d_19;N1;N14;10;4;0.999978;vnf_6,vnf_8,vnf_5
d_20;N1;N6;10;3;0.999901;vnf_7,vnf_3
