name;source;target;max_latency;bandwidth;availability;vnf_list;
d_1;HSTNng;STTLng;10;7;0.999976;vnf_1,vnf_4,vnf_3,vnf_6,vnf_5
d_2;NYCMng;LOSAng;10;7;0.999939;vnf_5,vnf_8
d_3;LOSAng;NYCMng;10;9;0.999924;vnf_5
d_4;STTLng;ATLAM5;10;5;0.999958;vnf_7,vnf_5,vnf_2
d_5;KSCYng;IPLSng;10;10;0.999910;vnf_7
d_6;LOSAng;ATLAM5;10;7;0.999960;vnf_1,vnf_6,vnf_8,vnf_5,vnf_2
d_7;STTLng;LOSAng;10;2;0.999914;vnf_2,vnf_8,vnf_7
d_8;SNVAng;NYCMng;10;5;0.999916;vnf_3,vnf_2
d_9;IPLSng;ATLAM5;10;7;0.999951;vnf_3,vnf_5,vnf_6
d_10;DNVRng;STTLng;10;11;0.999991;vnf_4,vnf_6,vnf_2
d_11;KSCYng;CHINng;10;5;0.999968;vnf_6,vnf_7
d_12;CHINng;LOSAng;10;8;0.999925;vnf_3,vnf_6
d_13;CHINng;WASHng;10;12;0.999974;vnf_7,vnf_3
d_14;SNVAng;CHINng;10;6;0.999935;vnf_8
d_15;CHINng;IPLSng;10;3;0.999973;vnf_1,vnf_5,vnf_2
d_16;SNVAng;STTLng;10;7;0.999999;vnf_7
d_17;ATLAM5;HSTNng;10;10;0.999995;vnf_8
d_18;WASHng;SNVAng;10;10;0.999929;vnf_4,vnf_5,vnf_1,vnf_6
d_19;ATLAng;SNVAng;10;7;0.999947;vnf_6,vnf_2,vnf_3
d_20;STTLng;CHINng;10;11;0.999913;vnf_4
d_21;STTLng;ATLAM5;10;5;0.999907;vnf_3,vnf_7,vnf_1,vnf_2
d_22;KSCYng;DNVRng;10;4;0.999937;vnf_3,vnf_8,vnf_4,vnf_5
d_23;HSTNng;DNVRng;10;10;0.999905;vnf_2,vnf_8,vnf_1
d_24;IPLSng;SNVAng;10;3;0.999911;vnf_8,vnf_3,vnf_4,vnf_7
d_25;ATLAM5;KSCYng;10;5;0.999974;vnf_3,vnf_1,vnf_8
d_26;IPLSng;SNVAng;10;11;0.999997;vnf_1,vnf_7
d_27;LOSAng;KSCYng;10;11;0.999929;vnf_2,vnf_7
d_28;LOSAng;DNVRng;10;8;0.999952;vnf_2
d_29;KSCYng;HSTNng;10;12;0.999996;vnf_8,vnf_5
d_30;CHINng;ATLAng;10;7;0.999956;vnf_1,vnf_6,vnf_2
