name;source;target;max_latency;bandwidth;availability;vnf_list;
d_1;STTLng;NYCMng;10;5;0.999957;vnf_1,vnf_6,vnf_5
d_2;ATLAM5;KSCYng;10;11;0.999981;vnf_8,vnf_6,vnf_1,vnf_2
d_3;KSCYng;HSTNng;10;7;0.999961;vnf_1,vnf_5
d_4;ATLAM5;ATLAng;10;9;0.999975;vnf_2,vnf_7,vnf_3
d_5;SNVAng;LOSAng;10;3;0.999986;vnf_1,vnf_4
d_6;WASHng;HSTNng;10;7;0.999939;vnf_6,vnf_3
d_7;SNVAng;DNVRng;10;12;0.999958;vnf_1,vnf_6
d_8;ATLAM5;LOSAng;10;2;0.999907;vnf_4
d_9;KSCYng;ATLAM5;10;10;0.999916;vnf_2
d_10;CHINng;HSTNng;10;9;0.999908;vnf_3,vnf_2,vnf_5,vnf_1
d_11;HSTNng;WASHng;10;3;0.999947;vnf_2
d_12;LOSAng;HSTNng;10;3;0.999979;vnf_8,vnf_7,vnf_6,vnf_1,vnf_3
d_13;KSCYng;ATLAng;10;6;0.999990;vnf_5,vnf_1,vnf_6,vnf_8
d_14;SNVAng;LOSAng;10;2;0.999923;vnf_4,vnf_8
d_15;SNVAng;KSCYng;10;7;0.999923;vnf_7,vnf_8,vnf_5,vnf_3,vnf_2
d_16;IPLSng;WASHng;10;9;0.999911;vnf_5,vnf_1,vnf_4
d_17;DNVRng;IPLSng;10;11;0.999984;vnf_8,vnf_5,vnf_3
d_18;KSCYng;IPLSng;10;4;0.999996;vnf_2,vnf_1,vnf_3,vnf_7,vnf_4
d_19;ATLAM5;CHINng;10;2;0.999902;vnf_4
d_20;ATLAng;CHINng;10;12;0.999923;vnf_5,vnf_3,vnf_2
