name;source;target;max_latency;bandwidth;availability;vnf_list;
d_1;DNVRng;IPLSng;10;11;0.999992;vnf_1,vnf_6
d_2;STTLng;ATLAM5;10;8;0.999908;vnf_1,vnf_2,vnf_7,vnf_8,vnf_5
d_3;CHINng;WASHng;10;8;0.999910;vnf_7,vnf_3,vnf_4,vnf_6,vnf_5
d_4;CHINng;IPLSng;10;6;0.999937;vnf_7,vnf_1,vnf_6,vnf_3,vnf_8
d_5;IPLSng;WASHng;10;12;0.999937;vnf_8,vnf_2,vnf_6
d_6;SNVAng;ATLAng;10;10;0.999960;vnf_1,vnf_4,vnf_5
d_7;CHINng;HSTNng;10;4;0.999959;vnf_1,vnf_2,vnf_6,vnf_7,vnf_4
d_8;SNVAng;HSTNng;10;7;0.999973;vnf_8
d_9;ATLAM5;CHINng;10;8;0.999959;vnf_2,vnf_6,vnf_5
d_10;WASHng;LOSAng;10;7;0.999931;vnf_6,vnf_7,vnf_4,vnf_3
d_11;NYCMng;ATLAM5;10;2;0.999929;vnf_4
d_12;LOSAng;ATLAng;10;9;0.999959;vnf_2,vnf_1,vnf_3,vnf_6
d_13;ATLAng;STTLng;10;11;0.999943;vnf_2,vnf_6,vnf_1
d_14;HSTNng;SNVAng;10;3;0.999923;vnf_1,vnf_2,vnf_8,vnf_6
d_15;HSTNng;LOSAng;10;2;0.999925;vnf_1,vnf_2,vnf_5,vnf_3
d_16;ATLAng;ATLAM5;10;9;0.999995;vnf_5,vnf_7
d_17;WASHng;DNVRng;10;10;0.999949;vnf_4,vnf_7,vnf_1,vnf_5
d_18;IPLSng;HSTNng;10;11;0.999941;vnf_7
d_19;CHINng;DNVRng;10;8;0.999943;vnf_1,vnf_2,vnf_3,vnf_4
d_20;DNVRng;HSTNng;10;10;0.999906;vnf_4
d_21;ATLAM5;STTLng;10;5;0.999953;vnf_5,vnf_7,vnf_1,vnf_4,vnf_6
d_22;SNVAng;DNVRng;10;12;0.999999;vnf_2,vnf_3,vnf_4,vnf_1,vnf_5
d_23;IPLSng;SNVAng;10;7;0.999945;vnf_3,vnf_7,vnf_2,vnf_4
d_24;LOSAng;WASHng;10;7;0.999942;vnf_2
d_25;WASHng;ATLAM5;10;4;0.999982;vnf_4,vnf_2,vnf_5
d_26;KSCYng;SNVAng;10;12;0.999995;vnf_1,vnf_5
d_27;SNVAng;IPLSng;10;3;0.999934;vnf_1,vnf_8,vnf_2,vnf_4
d_28;CHINng;WASHng;10;12;0.999904;vnf_6,vnf_5,vnf_1,vnf_3,vnf_4
d_29;KSCYng;DNVRng;10;7;0.999929;vnf_5,vnf_6,vnf_7
d_30;ATLAM5;HSTNng;10;2;0.999902;vnf_4
d_31;ATLAM5;CHINng;10;10;0.999935;vnf_2,vnf_5,vnf_1,vnf_7,vnf_4
d_32;KSCYng;ATLAng;10;8;0.999962;vnf_3
d_33;HSTNng;LOSAng;10;12;0.999965;vnf_6,vnf_5,vnf_1
d_34;IPLSng;ATLAng;10;10;0.999902;vnf_6,vnf_7,vnf_3
d_35;HSTNng;STTLng;10;4;0.999915;vnf_5,vnf_1,vnf_6
d_36;SNVAng;DNVRng;10;6;0.999994;vnf_6,vnf_5,vnf_7
d_37;NYCMng;STTLng;10;5;0.999952;vnf_5,vnf_1,vnf_3,vnf_8,vnf_4
d_38;ATLAM5;IPLSng;10;9;0.999982;vnf_8
d_39;ATLAM5;NYCMng;10;11;0.999999;vnf_4
d_40;CHINng;IPLSng;10;11;0.999983;vnf_1,vnf_8,vnf_3,vnf_2,vnf_5
