name;source;target;max_latency;bandwidth;availability;vnf_list;
d_1;KSCYng;LOSAng;10;3;0.999980;vnf_6
d_2;ATLAM5;ATLAng;10;9;0.999931;vnf_8,vnf_5,vnf_1,vnf_4,vnf_6
d_3;NYCMng;CHINng;10;9;0.999923;vnf_5,vnf_1
d_4;ATLAng;HSTNng;10;2;0.999991;vnf_1,vnf_5,vnf_2,vnf_8
d_5;KSCYng;LOSAng;10;8;0.999903;vnf_7,vnf_4,vnf_8,vnf_2,vnf_1
d_6;KSCYng;HSTNng;10;4;0.999985;vnf_7,vnf_5,vnf_3,vnf_1
d_7;DNVRng;ATLAM5;10;5;0.999976;vnf_5,vnf_2,vnf_8
d_8;SNVAng;ATLAM5;10;2;0.999920;vnf_3,vnf_4,vnf_7
d_9;ATLAng;SNVAng;10;8;0.999969;vnf_6,vnf_4
d_10;SNVAng;ATLAng;10;8;0.999920;vnf_5,vnf_7,vnf_3,vnf_1,vnf_2
d_11;WASHng;LOSAng;10;6;0.999920;vnf_1
d_12;ATLAng;IPLSng;10;7;0.999951;vnf_7
d_13;HSTNng;SNVAng;10;9;0.999985;vnf_8,vnf_2,vnf_7
d_14;ATLAM5;WASHng;10;10;0.999913;vnf_6
d_15;NYCMng;DNVRng;10;2;0.999920;vnf_8,vnf_2,vnf_6,vnf_7,vnf_3
d_16;LOSAng;HSTNng;10;9;0.999922;vnf_3,vnf_4
d_17;NYCMng;ATLAM5;10;11;0.999909;vnf_8,vnf_7,vnf_1,vnf_6
d_18;LOSAng;DNVRng;10;3;0.999940;vnf_2,vnf_6,vnf_5,vnf_7
d_19;SNVAng;ATLAM5;10;5;0.999940;vnf_8
d_20;LOSAng;DNVRng;10;12;0.999961;vnf_8,vnf_3,vnf_6,vnf_7
