name;source;target;max_latency;bandwidth;availability;vnf_list;
d_1;ATLAng;LOSAng;10;9;0.999927;vnf_4,vnf_3,vnf_7,vnf_5,vnf_6
d_2;LOSAng;ATLAng;10;2;0.999922;vnf_5,vnf_3,vnf_7,vnf_6
d_3;NYCMng;HSTNng;10;7;0.999928;vnf_5,vnf_8,vnf_2
d_4;KSCYng;SNVAng;10;3;0.999946;vnf_4
d_5;LOSAng;CHINng;10;2;0.999911;vnf_1
d_6;WASHng;STTLng;10;8;0.999900;vnf_7,vnf_3
d_7;KSCYng;DNVRng;10;8;0.999963;vnf_8,vnf_7,vnf_4,vnf_1,vnf_5
d_8;CHINng;DNVRng;10;5;0.999983;vnf_4,vnf_6,vnf_8,vnf_7,vnf_2
d_9;ATLAng;SNVAng;10;10;0.999949;vnf_8
d_10;ATLAM5;IPLSng;10;6;0.999958;vnf_1
d_11;CHINng;HSTNng;10;4;0.999917;vnf_2,vnf_7,vnf_8
d_12;WASHng;DNVRng;10;10;0.999983;vnf_2,vnf_5
d_13;SNVAng;KSCYng;10;10;0.999922;vnf_7,vnf_6,vnf_1,vnf_2,vnf_5
d_14;IPLSng;ATLAM5;10;3;0.999979;vnf_2
d_15;SNVAng;CHINng;10;10;0.999947;vnf_2
d_16;ATLAM5;SNVAng;10;9;0.999947;vnf_5
d_17;ATLAng;HSTNng;10;6;0.999902;vnf_4,vnf_5,vnf_7,vnf_3
d_18;DNVRng;SNVAng;10;5;0.999976;vnf_7,vnf_6,vnf_5
d_19;LOSAng;ATLAng;10;2;0.999972;vnf_7,vnf_1
d_20;HSTNng;WASHng;10;11;0.999951;vnf_7,vnf_4,vnf_5
d_21;HSTNng;LOSAng;10;6;0.999956;vnf_1
d_22;KSCYng;LOSAng;10;12;0.999927;vnf_8
d_23;NYCMng;DNVRng;10;8;0.999998;vnf_5
d_24;WASHng;DNVRng;10;4;0.999953;vnf_5,vnf_3,vnf_7
d_25;LOSAng;CHINng;10;12;0.999967;vnf_6,vnf_5,vnf_8,vnf_3,vnf_4
d_26;HSTNng;WASHng;10;11;0.999931;vnf_3,vnf_8,vnf_4,vnf_7
d_27;STTLng;ATLAM5;10;11;0.999914;vnf_4,vnf_2,vnf_5
d_28;NYCMng;STTLng;10;8;0.999918;vnf_4,vnf_3,vnf_1
d_29;NYCMng;ATLAM5;10;9;0.999908;vnf_2,vnf_7
d_30;HSTNng;STTLng;10;2;0.999910;vnf_7,vnf_3,vnf_5,vnf_1
