name;source;target;max_latency;bandwidth;availability;vnf_list;
d_1;IPLSng;DNVRng;10;11;0.999998;vnf_6,vnf_4,vnf_1
d_2;CHINng;HSTNng;10;5;0.999982;vnf_7,vnf_5
d_3;SNVAng;LOSAng;10;7;0.999996;vnf_8,vnf_7,vnf_5,vnf_6
d_4;STTLng;IPLSng;10;9;0.999913;vnf_4,vnf_1,vnf_3
d_5;KSCYng;HSTNng;10;6;0.999934;vnf_2,vnf_6,vnf_3,vnf_4
d_6;IPLSng;WASHng;10;9;0.999937;vnf_7,vnf_5,vnf_4,vnf_3
d_7;WASHng;KSCYng;10;7;0.999920;vnf_7,vnf_2,vnf_5
d_8;WASHng;SNVAng;10;2;0.999952;vnf_7,vnf_6,vnf_5,vnf_4
d_9;ATLAng;ATLAM5;10;4;0.999975;vnf_5,vnf_2,vnf_8,vnf_7
d_10;LOSAng;NYCMng;10;9;0.999988;vnf_2
d_11;DNVRng;HSTNng;10;3;0.999955;vnf_4
d_12;ATLAng;NYCMng;10;10;0.999966;vnf_1,vnf_5,vnf_3,vnf_7
d_13;WASHng;KSCYng;10;11;0.999983;vnf_8,vnf_1,vnf_5,vnf_7,vnf_3
d_14;IPLSng;DNVRng;10;8;0.999912;vnf_2
d_15;NYCMng;STTLng;10;11;0.999963;vnf_6,vnf_4
d_16;SNVAng;ATLAM5;10;2;0.999977;vnf_1,vnf_7,vnf_2,vnf_5,vnf_3
d_17;WASHng;NYCMng;10;7;0.999945;vnf_1,vnf_4,vnf_6
d_18;NYCMng;ATLAng;10;10;0.999900;vnf_3,vnf_1
d_19;SNVAng;WASHng;10;5;0.999926;vnf_3,vnf_6
d_20;ATLAM5;DNVRng;10;5;0.999920;vnf_7,vnf_8,vnf_5,vnf_3
d_21;WASHng;SNVAng;10;6;0.999973;vnf_4,vnf_2,vnf_5
d_22;NYCMng;WASHng;10;2;0.999948;vnf_1,vnf_2,vnf_8,vnf_3,vnf_7
d_23;HSTNng;WASHng;10;11;0.999940;vnf_6,vnf_4,vnf_8,vnf_7,vnf_2
d_24;DNVRng;STTLng;10;3;0.999922;vnf_4,vnf_1,vnf_2
d_25;DNVRng;SNVAng;10;9;0.999999;vnf_6,vnf_1,vnf_2
d_26;CHINng;NYCMng;10;12;0.999970;vnf_1,vnf_2,vnf_8
d_27;NYCMng;DNVRng;10;3;0.999997;vnf_4,vnf_3
d_28;WASHng;STTLng;10;6;0.999925;vnf_7,vnf_6,vnf_4,vnf_8,vnf_3
d_29;STTLng;NYCMng;10;5;0.999975;vnf_7
d_30;SNVAng;HSTNng;10;7;0.999936;vnf_2,vnf_4
d_31;WASHng;KSCYng;10;2;0.999919;vnf_6,vnf_1,vnf_7,vnf_3
d_32;ATLAng;ATLAM5;10;12;0.999934;vnf_8,vnf_5,vnf_2
d_33;CHINng;KSCYng;10;9;0.999985;vnf_5,vnf_3,vnf_8
d_34;NYCMng;ATLAng;10;3;0.999917;vnf_1
d_35;HSTNng;ATLAM5;10;8;0.999904;vnf_4,vnf_5,vnf_7
d_36;HSTNng;NYCMng;10;8;0.999958;vnf_6,vnf_2,vnf_1,vnf_8
d_37;HSTNng;ATLAM5;10;4;0.999977;vnf_1,vnf_2
d_38;IPLSng;STTLng;10;2;0.999902;vnf_1,vnf_7,vnf_3,vnf_8,vnf_5
d_39;ATLAng;IPLSng;10;3;0.999949;vnf_6,vnf_8,vnf_5,vnf_2,vnf_3
d_40;STTLng;LOSAng;10;6;0.999975;vnf_8,vnf_5
